OBS_STATUS,CONF_STATUS,FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,METHOD_REF,COLLECTION,COLLECTION_DETAIL,SUPP_INFO_BREAKS,DECIMALS,COMPILING_ORG,UNIT_MULT,TITLE,DISS_ORG,DATA_COMP,TIME_PERIOD,value
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1965-09,13.58124709115
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1965-10,13.509960402559
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1965-11,13.156489772545
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1965-12,14.008124611994
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-01,13.570452961802
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-02,13.277997970181
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-03,13.757238035353
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-04,13.756452115849
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-05,13.595419292311
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-06,14.174647893994
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-07,14.531431801187
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-08,13.867020334409
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-09,14.072909735291
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-10,14.188178272521
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-11,13.636164734827
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1966-12,14.479876954892
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-01,14.320057172287
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-02,13.919197941785
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-03,14.195742956077
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-04,14.466177801349
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-05,14.399790983775
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-06,14.794996454821
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-07,15.651406790193
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-08,15.252012203704
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-09,15.227195707854
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-10,15.762169201074
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-11,15.639979545005
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1967-12,15.763060387292
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-01,15.826724217573
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-02,15.186933001061
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-03,15.159325859216
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-04,14.890513928643
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-05,16.4937414812
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-06,16.530464214488
A,F,M,FR,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of France; European Central Bank; Bank for International Settlements.,9,"France - Central bank, assets, total, BIS-spliced, USD",5B0,"From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between January 1999 and May 2016: monthly balance sheet items following the harmonised monetary statistics of monetary financial institutions. Between 1840 and 1998: Baubeau (2018): 'The Bank of France's balance sheets database, 1840-1998: an introduction to 158 years of central banking'. Before 1840: Bignon and Plüss (forthcoming): 'Accounting for the first 223 years of Banque de France balance sheets'.",1968-07,16.343147261764
