OBS_STATUS,CONF_STATUS,FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,METHOD_REF,COLLECTION,COLLECTION_DETAIL,SUPP_INFO_BREAKS,DECIMALS,COMPILING_ORG,UNIT_MULT,TITLE,DISS_ORG,DATA_COMP,TIME_PERIOD,value
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1957-12,3.015903909256
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-01,2.6330376940279
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-02,2.6638026607686
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-03,3.2087028825012
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-04,2.7208980044497
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-05,2.5925720620986
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-06,2.6455099778417
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-07,2.6441241685291
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-08,2.6238913525644
A,F,M,JP,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",1,Bank of Japan; Bank for International Settlements.,9,"Japan - Central bank, assets, total, BIS-spliced, USD",5B0,The series follows the methodological specifications of the Bank of Japan accounts.,1958-09,2.5521064301694
