OBS_STATUS,CONF_STATUS,FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,METHOD_REF,COLLECTION,COLLECTION_DETAIL,SUPP_INFO_BREAKS,DECIMALS,COMPILING_ORG,UNIT_MULT,TITLE,DISS_ORG,DATA_COMP,TIME_PERIOD,value
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1951-08,2.3230318495416
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1951-09,2.2451882051768
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1951-10,2.3417661097852
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1951-11,2.3055394711446
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1951-12,2.4033828301701
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-01,2.29956122856
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-02,2.244
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-03,2.2585874962002
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-04,2.2666530653881
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-05,2.2174753331299
