OBS_STATUS,CONF_STATUS,FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,METHOD_REF,COLLECTION,COLLECTION_DETAIL,SUPP_INFO_BREAKS,DECIMALS,COMPILING_ORG,UNIT_MULT,TITLE,DISS_ORG,DATA_COMP,TIME_PERIOD,value
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-06,9.1647070390365
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-07,9.1990614762997
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-08,9.0906188657217
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-09,9.6561585886911
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-10,9.6489068113828
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-11,9.6884110357897
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1960-12,9.839020891341
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-01,9.703935103635
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-02,9.4363636745239
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-03,10.42536113313
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-04,10.611863853197
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-05,10.902660572915
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-06,10.842039560235
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-07,10.659696539122
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-08,10.398765709273
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-09,10.565681840538
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-10,10.017920491879
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-11,10.278438270757
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1961-12,10.835522080009
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-01,9.8820992097112
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-02,9.8887985024396
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-03,10.563767696804
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-04,10.308550149991
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-05,10.34159484287
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-06,10.716006918216
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-07,10.715754106359
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-08,10.385011242289
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-09,11.07043051064
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-10,10.457362883949
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-11,10.54463965129
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1962-12,11.315716516614
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-01,10.394717368121
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-02,10.394007772174
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-03,11.274916512374
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-04,10.862269882774
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-05,11.153166652202
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-06,11.878621486627
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-07,11.326789618998
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-08,11.257977142964
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-09,11.689743384138
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-10,11.065570565282
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-11,11.293355707989
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1963-12,11.984237482292
A,F,M,DE,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Deutsche Bundesbank; Bank for International Settlements.,9,"Germany - Central bank, assets, total, BIS-spliced, USD",5B0,From January 1968 onwards: monthly consolidated financial statements. Between September 1948 and December 1967: Return of Deutsche Bank - II Deutsche Bundesbank. Between 1876 and 1948: Deutsches Geld- und Bankwesen in Zahlen 1876 bis 1945.,1964-01,10.901108775235
